id;startdate;enddate;status;employee;cause;startdatetype;enddatetype;duration;type;comments;document
737;2019-08-15;2019-08-15;3;6;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-08-15""}]}";
738;2019-08-15;2019-08-15;3;16;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-08-15""}]}";
739;2019-08-15;2019-08-15;3;36;;Morning;Afternoon;1;4;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-08-15""}]}";
740;2019-08-16;2019-08-16;3;11;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-08-16""}]}";
741;2019-08-16;2019-08-16;3;23;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-08-16""}]}";
742;2019-08-16;2019-08-16;3;33;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-08-16""}]}";
743;2019-08-16;2019-08-16;3;35;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-08-16""}]}";
744;2019-08-16;2019-08-16;3;40;;Morning;Afternoon;1;4;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-08-16""}]}";
745;2019-08-19;2019-08-19;3;11;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-08-19""}]}";
746;2019-08-19;2019-08-19;3;23;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-08-19""}]}";
747;2019-08-19;2019-08-19;3;35;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-08-19""}]}";
748;2019-08-20;2019-08-20;3;10;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-08-20""}]}";
749;2019-08-20;2019-08-20;3;33;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-08-20""}]}";
750;2019-08-21;2019-08-21;3;5;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-08-21""}]}";
751;2019-08-23;2019-08-23;3;16;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-08-23""}]}";
752;2019-08-26;2019-08-26;3;33;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-08-26""}]}";
753;2019-08-26;2019-08-26;3;35;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-08-26""}]}";
754;2019-08-27;2019-08-27;3;20;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-08-27""}]}";
755;2019-08-27;2019-08-27;3;36;;Morning;Afternoon;1;13;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-08-27""}]}";
756;2019-08-27;2019-08-27;3;39;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-08-27""}]}";
757;2019-08-27;2019-08-27;3;48;;Morning;Morning;1;4;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-08-27""}]}";
758;2019-08-28;2019-08-28;3;34;;Morning;Morning;0.5;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-08-28""}]}";
759;2019-08-28;2019-08-28;3;14;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-08-28""}]}";
760;2019-08-28;2019-08-28;3;20;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-08-28""}]}";
761;2019-08-28;2019-08-28;3;42;;Morning;Afternoon;3;8;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-08-28""}]}";
762;2019-08-28;2019-08-28;3;48;;Morning;Afternoon;1;4;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-08-28""}]}";
763;2019-08-29;2019-08-29;3;16;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-08-29""}]}";
764;2019-08-29;2019-08-29;3;20;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-08-29""}]}";
765;2019-08-29;2019-08-29;3;28;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-08-29""}]}";
766;2019-08-30;2019-08-30;3;14;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-08-30""}]}";
767;2019-08-30;2019-08-30;3;16;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-08-30""}]}";
768;2019-08-30;2019-08-30;3;18;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-08-30""}]}";
769;2019-08-30;2019-08-30;3;37;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-08-30""}]}";
770;2019-08-30;2019-08-30;3;20;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-08-30""}]}";
771;2019-08-30;2019-08-30;3;44;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-08-30""}]}";
772;2019-08-30;2019-08-30;3;49;;Morning;Afternoon;1;4;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-08-30""}]}";
773;2019-09-02;2019-09-02;3;11;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-02""}]}";
774;2019-09-02;2019-09-02;3;18;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-02""}]}";
775;2019-09-02;2019-09-02;3;37;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-02""}]}";
776;2019-09-02;2019-09-02;3;19;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-02""}]}";
777;2019-09-02;2019-09-02;3;20;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-02""}]}";
778;2019-09-02;2019-09-02;3;29;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-02""}]}";
779;2019-09-02;2019-09-02;3;30;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-02""}]}";
780;2019-09-02;2019-09-02;3;35;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-02""}]}";
781;2019-09-03;2019-09-03;3;11;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-03""}]}";
782;2019-09-03;2019-09-03;3;18;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-03""}]}";
783;2019-09-03;2019-09-03;3;19;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-03""}]}";
784;2019-09-03;2019-09-03;3;20;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-03""}]}";
785;2019-09-03;2019-09-03;3;33;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-03""}]}";
786;2019-09-03;2019-09-03;3;35;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-03""}]}";
787;2019-09-04;2019-09-04;3;18;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-04""}]}";
788;2019-09-06;2019-09-06;3;34;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-06""}]}";
789;2019-09-06;2019-09-06;3;3;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-06""}]}";
790;2019-09-06;2019-09-06;3;23;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-06""}]}";
791;2019-09-09;2019-09-09;3;18;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-09""}]}";
792;2019-09-09;2019-09-09;3;9;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-09""}]}";
793;2019-09-09;2019-09-09;3;27;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-09""}]}";
794;2019-09-09;2019-09-09;3;29;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-09""}]}";
795;2019-09-09;2019-09-09;3;35;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-09""}]}";
796;2019-09-09;2019-09-09;3;42;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-09""}]}";
797;2019-09-09;2019-09-09;3;47;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-09""}]}";
798;2019-09-10;2019-09-10;3;50;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-10""}]}";
799;2019-09-10;2019-09-10;3;32;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-10""}]}";
800;2019-09-11;2019-09-11;3;26;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-11""}]}";
801;2019-09-11;2019-09-11;3;33;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-11""}]}";
802;2019-09-11;2019-09-11;3;42;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-11""}]}";
803;2019-09-11;2019-09-11;3;52;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-11""}]}";
804;2019-09-11;2019-09-11;3;51;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-11""}]}";
805;2019-09-12;2019-09-12;3;34;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-12""}]}";
806;2019-09-12;2019-09-12;3;33;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-12""}]}";
807;2019-09-12;2019-09-12;3;39;;Morning;Afternoon;1;4;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-12""}]}";
808;2019-09-12;2019-09-12;3;52;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-12""}]}";
809;2019-09-13;2019-09-13;3;7;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-13""}]}";
810;2019-09-13;2019-09-13;3;10;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-13""}]}";
811;2019-09-13;2019-09-13;3;13;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-13""}]}";
812;2019-09-13;2019-09-13;3;16;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-13""}]}";
813;2019-09-13;2019-09-13;3;49;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-13""}]}";
814;2019-09-16;2019-09-16;3;4;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-16""}]}";
815;2019-09-16;2019-09-16;3;16;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-16""}]}";
816;2019-09-16;2019-09-16;3;21;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-16""}]}";
817;2019-09-16;2019-09-16;3;27;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-16""}]}";
818;2019-09-16;2019-09-16;3;28;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-16""}]}";
819;2019-09-16;2019-09-16;3;29;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-16""}]}";
820;2019-09-16;2019-09-16;3;35;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-16""}]}";
821;2019-09-16;2019-09-16;3;42;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-16""}]}";
822;2019-09-16;2019-09-16;3;48;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-16""}]}";
823;2019-09-16;2019-09-16;3;47;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-16""}]}";
824;2019-09-17;2019-09-17;3;38;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-17""}]}";
825;2019-09-17;2019-09-17;3;15;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-17""}]}";
826;2019-09-17;2019-09-17;3;21;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-17""}]}";
827;2019-09-17;2019-09-17;3;27;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-17""}]}";
828;2019-09-17;2019-09-17;3;29;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-17""}]}";
829;2019-09-18;2019-09-18;3;38;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-18""}]}";
830;2019-09-18;2019-09-18;3;13;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-18""}]}";
831;2019-09-18;2019-09-18;3;15;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-18""}]}";
832;2019-09-18;2019-09-18;3;36;;Morning;Afternoon;1;13;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-18""}]}";
833;2019-09-20;2019-09-20;3;17;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-20""}]}";
834;2019-09-20;2019-09-20;3;43;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-20""}]}";
835;2019-09-23;2019-09-23;3;13;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-23""}]}";
836;2019-09-23;2019-09-23;3;19;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-23""}]}";
837;2019-09-23;2019-09-23;3;33;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-23""}]}";
838;2019-09-23;2019-09-23;3;52;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-23""}]}";
839;2019-09-23;2019-09-23;3;51;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-23""}]}";
840;2019-09-24;2019-09-24;3;10;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-24""}]}";
841;2019-09-24;2019-09-24;3;23;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-24""}]}";
842;2019-09-24;2019-09-24;3;32;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-24""}]}";
843;2019-09-24;2019-09-24;3;40;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-24""}]}";
844;2019-09-25;2019-09-25;3;29;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-25""}]}";
845;2019-09-25;2019-09-25;3;31;;Morning;Afternoon;1;4;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-25""}]}";
846;2019-09-25;2019-09-25;3;40;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-25""}]}";
847;2019-09-26;2019-09-26;3;38;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-26""}]}";
848;2019-09-26;2019-09-26;3;15;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-26""}]}";
849;2019-09-26;2019-09-26;3;19;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-26""}]}";
850;2019-09-26;2019-09-26;3;31;;Morning;Afternoon;1;4;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-26""}]}";
851;2019-09-26;2019-09-26;3;35;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-26""}]}";
852;2019-09-27;2019-09-27;3;4;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-27""}]}";
853;2019-09-27;2019-09-27;3;38;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-27""}]}";
854;2019-09-27;2019-09-27;3;13;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-27""}]}";
855;2019-09-27;2019-09-27;3;15;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-27""}]}";
856;2019-09-27;2019-09-27;3;16;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-27""}]}";
857;2019-09-27;2019-09-27;3;22;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-27""}]}";
858;2019-09-27;2019-09-27;3;35;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-27""}]}";
859;2019-09-27;2019-09-27;3;46;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-27""}]}";
860;2019-09-30;2019-09-30;3;29;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-30""}]}";
861;2019-09-30;2019-09-30;3;43;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-30""}]}";
862;2019-09-30;2019-09-30;3;42;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-09-30""}]}";
863;2019-10-01;2019-10-01;3;15;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-01""}]}";
864;2019-10-01;2019-10-01;3;32;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-01""}]}";
865;2019-10-01;2019-10-01;3;43;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-01""}]}";
866;2019-10-02;2019-10-02;3;38;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-02""}]}";
867;2019-10-02;2019-10-02;3;15;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-02""}]}";
868;2019-10-02;2019-10-02;3;27;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-02""}]}";
869;2019-10-02;2019-10-02;3;35;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-02""}]}";
870;2019-10-02;2019-10-02;3;43;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-02""}]}";
871;2019-10-03;2019-10-03;3;19;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-03""}]}";
872;2019-10-03;2019-10-03;3;22;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-03""}]}";
873;2019-10-03;2019-10-03;3;45;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-03""}]}";
874;2019-10-04;2019-10-04;3;3;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-04""}]}";
875;2019-10-04;2019-10-04;3;11;;Morning;Afternoon;1;4;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-04""}]}";
876;2019-10-04;2019-10-04;3;37;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-04""}]}";
877;2019-10-04;2019-10-04;3;44;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-04""}]}";
878;2019-10-04;2019-10-04;3;45;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-04""}]}";
879;2019-10-07;2019-10-07;3;17;;Morning;Afternoon;1;4;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-07""}]}";
880;2019-10-07;2019-10-07;3;29;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-07""}]}";
881;2019-10-07;2019-10-07;3;33;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-07""}]}";
882;2019-10-07;2019-10-07;3;35;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-07""}]}";
883;2019-10-07;2019-10-07;3;42;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-07""}]}";
884;2019-10-10;2019-10-10;3;5;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-10""}]}";
885;2019-10-10;2019-10-10;3;27;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-10""}]}";
886;2019-10-14;2019-10-14;3;13;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-14""}]}";
887;2019-10-14;2019-10-14;3;19;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-14""}]}";
888;2019-10-14;2019-10-14;3;21;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-14""}]}";
889;2019-10-14;2019-10-14;3;32;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-14""}]}";
890;2019-10-14;2019-10-14;3;33;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-14""}]}";
891;2019-10-14;2019-10-14;3;35;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-14""}]}";
892;2019-10-14;2019-10-14;3;48;;Morning;Afternoon;1;4;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-14""}]}";
893;2019-10-14;2019-10-14;3;53;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-14""}]}";
894;2019-10-15;2019-10-15;3;13;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-15""}]}";
895;2019-10-15;2019-10-15;3;23;;Morning;Afternoon;1;4;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-15""}]}";
896;2019-10-15;2019-10-15;3;48;;Morning;Afternoon;1;4;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-15""}]}";
897;2019-10-15;2019-10-15;3;53;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-15""}]}";
898;2019-10-16;2019-10-16;3;13;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-16""}]}";
899;2019-10-16;2019-10-16;3;42;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-16""}]}";
900;2019-10-16;2019-10-16;3;53;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-16""}]}";
901;2019-10-17;2019-10-17;3;13;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-17""}]}";
902;2019-10-17;2019-10-17;3;27;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-17""}]}";
903;2019-10-17;2019-10-17;3;29;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-17""}]}";
904;2019-10-18;2019-10-18;3;29;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-18""}]}";
905;2019-10-19;2019-10-19;3;24;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-19""}]}";
906;2019-10-20;2019-10-20;3;24;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-20""}]}";
907;2019-10-21;2019-10-21;3;5;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-21""}]}";
908;2019-10-21;2019-10-21;3;38;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-21""}]}";
909;2019-10-21;2019-10-21;3;10;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-21""}]}";
910;2019-10-21;2019-10-21;3;15;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-21""}]}";
911;2019-10-21;2019-10-21;3;19;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-21""}]}";
912;2019-10-21;2019-10-21;3;29;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-21""}]}";
913;2019-10-21;2019-10-21;3;33;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-21""}]}";
914;2019-10-21;2019-10-21;3;40;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-21""}]}";
915;2019-10-22;2019-10-22;3;23;;Morning;Morning;0.5;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-22""}]}";
916;2019-10-22;2019-10-22;3;28;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-22""}]}";
917;2019-10-22;2019-10-22;3;43;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-22""}]}";
